Time Stamp,Record Type,Channel,Parameter Code,Parameter Value,Unnamed: 5
85:07:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
85:07:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
85:08:00:00,3,0,11:PRTD 1,-167.04114,
85:08:00:00,3,0,12:PRTD 2,-197.49026,
85:08:00:00,3,0,13:Ambient Temperature,28.633179,
85:08:00:00,3,0,14:LN2 Level,0.0,
85:08:00:00,3,1,15:AC Detector Leakage Current,-247.0,
85:08:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
85:08:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
85:09:00:00,3,0,11:PRTD 1,-167.02994,
85:09:00:00,3,0,12:PRTD 2,-197.50656,
85:09:00:00,3,0,13:Ambient Temperature,28.633179,
85:09:00:00,3,0,14:LN2 Level,0.0,
85:09:00:00,3,1,15:AC Detector Leakage Current,-247.0,
85:09:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
85:09:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
85:10:00:00,3,0,11:PRTD 1,-166.99081,
85:10:00:00,3,0,12:PRTD 2,-197.50656,
85:10:00:00,3,0,13:Ambient Temperature,29.245453,
85:10:00:00,3,0,14:LN2 Level,0.0,
85:10:00:00,3,1,15:AC Detector Leakage Current,-247.0,
85:10:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
85:10:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
85:11:00:00,3,0,11:PRTD 1,-167.01877,
85:11:00:00,3,0,12:PRTD 2,-197.48483,
85:11:00:00,3,0,13:Ambient Temperature,28.83728,
85:11:00:00,3,0,14:LN2 Level,0.0,
85:11:00:00,3,1,15:AC Detector Leakage Current,-247.0,
85:11:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
85:11:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
85:12:00:00,3,0,11:PRTD 1,-167.02435,
85:12:00:00,3,0,12:PRTD 2,-197.51201,
85:12:00:00,3,0,13:Ambient Temperature,28.633179,
85:12:00:00,3,0,14:LN2 Level,0.0,
85:12:00:00,3,1,15:AC Detector Leakage Current,-247.0,
85:12:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
85:12:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
85:13:00:00,3,0,11:PRTD 1,-167.00198,
85:13:00:00,3,0,12:PRTD 2,-197.53917,
85:13:00:00,3,0,13:Ambient Temperature,29.041351,
85:13:00:00,3,0,14:LN2 Level,0.0,
85:13:00:00,3,1,15:AC Detector Leakage Current,-247.0,
85:13:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
85:13:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
85:14:00:00,3,0,11:PRTD 1,-166.99081,
85:14:00:00,3,0,12:PRTD 2,-197.50114,
85:14:00:00,3,0,13:Ambient Temperature,29.245453,
85:14:00:00,3,0,14:LN2 Level,0.0,
85:14:00:00,3,1,15:AC Detector Leakage Current,-247.0,
85:14:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
85:14:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
85:15:00:00,3,0,11:PRTD 1,-166.9964,
85:15:00:00,3,0,12:PRTD 2,-197.49026,
85:15:00:00,3,0,13:Ambient Temperature,29.245453,
85:15:00:00,3,0,14:LN2 Level,0.0,
85:15:00:00,3,1,15:AC Detector Leakage Current,-247.0,
85:15:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
85:15:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
85:16:00:00,3,0,11:PRTD 1,-167.00758,
85:16:00:00,3,0,12:PRTD 2,-197.50656,
85:16:00:00,3,0,13:Ambient Temperature,28.429108,
85:16:00:00,3,0,14:LN2 Level,0.0,
85:16:00:00,3,1,15:AC Detector Leakage Current,-247.0,
85:16:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
85:16:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
85:17:00:00,3,0,11:PRTD 1,-166.99081,
85:17:00:00,3,0,12:PRTD 2,-197.50656,
85:17:00:00,3,0,13:Ambient Temperature,29.041351,
85:17:00:00,3,0,14:LN2 Level,0.0,
85:17:00:00,3,1,15:AC Detector Leakage Current,-247.0,
85:17:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
85:17:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
85:18:00:00,3,0,11:PRTD 1,-167.01318,
85:18:00:00,3,0,12:PRTD 2,-197.51201,
85:18:00:00,3,0,13:Ambient Temperature,28.633179,
85:18:00:00,3,0,14:LN2 Level,0.0,
85:18:00:00,3,1,15:AC Detector Leakage Current,-247.0,
85:18:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
85:18:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
85:19:00:00,3,0,11:PRTD 1,-167.03555,
85:19:00:00,3,0,12:PRTD 2,-197.50656,
85:19:00:00,3,0,13:Ambient Temperature,28.429108,
85:19:00:00,3,0,14:LN2 Level,0.0,
85:19:00:00,3,1,15:AC Detector Leakage Current,-247.0,
85:19:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
85:19:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
85:20:00:00,3,0,11:PRTD 1,-167.02435,
85:20:00:00,3,0,12:PRTD 2,-197.48483,
85:20:00:00,3,0,13:Ambient Temperature,28.83728,
85:20:00:00,3,0,14:LN2 Level,0.0,
85:20:00:00,3,1,15:AC Detector Leakage Current,-247.0,
85:20:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
85:20:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
85:21:00:00,3,0,11:PRTD 1,-167.03555,
85:21:00:00,3,0,12:PRTD 2,-197.51201,
85:21:00:00,3,0,13:Ambient Temperature,28.429108,
85:21:00:00,3,0,14:LN2 Level,0.0,
85:21:00:00,3,1,15:AC Detector Leakage Current,-247.0,
85:21:00:00,3,1,73:DC Detector Leakage Current,-61.728336,
85:21:00:00,3,1,16:Charge Loop DC Level,-0.75999993,
85:22:00:00,3,0,11:PRTD 1,-167.01877,
85:22:00:00,3,0,12:PRTD 2,-197.5283,
85:22:00:00,3,0,13:Ambient Temperature,28.83728,
85:22:00:00,3,0,14:LN2 Level,0.0,
85:22:00:00,3,1,15:AC Detector Leakage Current,-247.0,
85:22:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
85:22:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
85:23:00:00,3,0,11:PRTD 1,-166.9964,
85:23:00:00,3,0,12:PRTD 2,-197.52287,
85:23:00:00,3,0,13:Ambient Temperature,29.245453,
85:23:00:00,3,0,14:LN2 Level,0.0,
85:23:00:00,3,1,15:AC Detector Leakage Current,-247.0,
85:23:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
85:23:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
86:00:00:00,3,0,11:PRTD 1,-167.00198,
86:00:00:00,3,0,12:PRTD 2,-197.53374,
86:00:00:00,3,0,13:Ambient Temperature,29.041351,
86:00:00:00,3,0,14:LN2 Level,0.0,
86:00:00:00,3,1,15:AC Detector Leakage Current,-247.0,
86:00:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
86:00:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
86:01:00:00,3,0,11:PRTD 1,-167.02435,
86:01:00:00,3,0,12:PRTD 2,-197.51201,
86:01:00:00,3,0,13:Ambient Temperature,28.83728,
86:01:00:00,3,0,14:LN2 Level,0.0,
86:01:00:00,3,1,15:AC Detector Leakage Current,-247.0,
86:01:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
86:01:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
86:02:00:00,3,0,11:PRTD 1,-167.0579,
86:02:00:00,3,0,12:PRTD 2,-197.51744,
86:02:00:00,3,0,13:Ambient Temperature,28.429108,
86:02:00:00,3,0,14:LN2 Level,0.0,
86:02:00:00,3,1,15:AC Detector Leakage Current,-247.0,
86:02:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
86:02:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
86:03:00:00,3,0,11:PRTD 1,-167.06909,
86:03:00:00,3,0,12:PRTD 2,-197.49026,
86:03:00:00,3,0,13:Ambient Temperature,28.225037,
86:03:00:00,3,0,14:LN2 Level,0.0,
86:03:00:00,3,1,15:AC Detector Leakage Current,-247.0,
86:03:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
86:03:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
86:04:00:00,3,0,11:PRTD 1,-167.03555,
86:04:00:00,3,0,12:PRTD 2,-197.52287,
86:04:00:00,3,0,13:Ambient Temperature,28.83728,
86:04:00:00,3,0,14:LN2 Level,0.0,
86:04:00:00,3,1,15:AC Detector Leakage Current,-247.0,
86:04:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
86:04:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
86:05:00:00,3,0,11:PRTD 1,-167.0635,
86:05:00:00,3,0,12:PRTD 2,-197.51744,
86:05:00:00,3,0,13:Ambient Temperature,28.225037,
86:05:00:00,3,0,14:LN2 Level,0.0,
86:05:00:00,3,1,15:AC Detector Leakage Current,-247.0,
86:05:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
86:05:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
86:06:00:00,3,0,11:PRTD 1,-167.03555,
86:06:00:00,3,0,12:PRTD 2,-197.51744,
86:06:00:00,3,0,13:Ambient Temperature,28.83728,
86:06:00:00,3,0,14:LN2 Level,0.0,
86:06:00:00,3,1,15:AC Detector Leakage Current,-247.0,
86:06:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
86:06:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
86:07:00:00,3,0,11:PRTD 1,-167.06909,
86:07:00:00,3,0,12:PRTD 2,-197.49026,
86:07:00:00,3,0,13:Ambient Temperature,28.225037,
86:07:00:00,3,0,14:LN2 Level,0.0,
86:07:00:00,3,1,15:AC Detector Leakage Current,-247.0,
86:07:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
86:07:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
86:08:00:00,3,0,11:PRTD 1,-167.03555,
86:08:00:00,3,0,12:PRTD 2,-197.5283,
86:08:00:00,3,0,13:Ambient Temperature,28.83728,
86:08:00:00,3,0,14:LN2 Level,0.0,
86:08:00:00,3,1,15:AC Detector Leakage Current,-247.0,
86:08:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
86:08:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
86:09:00:00,3,0,11:PRTD 1,-167.02435,
86:09:00:00,3,0,12:PRTD 2,-197.50114,
86:09:00:00,3,0,13:Ambient Temperature,29.041351,
86:09:00:00,3,0,14:LN2 Level,0.0,
86:09:00:00,3,1,15:AC Detector Leakage Current,-247.0,
86:09:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
86:09:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
86:10:00:00,3,0,11:PRTD 1,-167.0523,
86:10:00:00,3,0,12:PRTD 2,-197.52287,
86:10:00:00,3,0,13:Ambient Temperature,28.429108,
86:10:00:00,3,0,14:LN2 Level,0.0,
86:10:00:00,3,1,15:AC Detector Leakage Current,-247.0,
86:10:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
86:10:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
86:11:00:00,3,0,11:PRTD 1,-167.02435,
86:11:00:00,3,0,12:PRTD 2,-197.51744,
86:11:00:00,3,0,13:Ambient Temperature,29.041351,
86:11:00:00,3,0,14:LN2 Level,0.0,
86:11:00:00,3,1,15:AC Detector Leakage Current,-247.0,
86:11:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
86:11:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
86:12:00:00,3,0,11:PRTD 1,-167.04114,
86:12:00:00,3,0,12:PRTD 2,-197.4957,
86:12:00:00,3,0,13:Ambient Temperature,28.429108,
86:12:00:00,3,0,14:LN2 Level,0.0,
86:12:00:00,3,1,15:AC Detector Leakage Current,-247.0,
86:12:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
86:12:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
86:13:00:00,3,0,11:PRTD 1,-167.02435,
86:13:00:00,3,0,12:PRTD 2,-197.53374,
86:13:00:00,3,0,13:Ambient Temperature,28.83728,
86:13:00:00,3,0,14:LN2 Level,0.0,
86:13:00:00,3,1,15:AC Detector Leakage Current,-247.0,
86:13:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
86:13:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
86:14:00:00,3,0,11:PRTD 1,-167.0579,
86:14:00:00,3,0,12:PRTD 2,-197.51744,
86:14:00:00,3,0,13:Ambient Temperature,28.225037,
86:14:00:00,3,0,14:LN2 Level,0.0,
86:14:00:00,3,1,15:AC Detector Leakage Current,-247.0,
86:14:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
86:14:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
86:15:00:00,3,0,11:PRTD 1,-167.04672,
86:15:00:00,3,0,12:PRTD 2,-197.4957,
86:15:00:00,3,0,13:Ambient Temperature,28.633179,
86:15:00:00,3,0,14:LN2 Level,0.0,
86:15:00:00,3,1,15:AC Detector Leakage Current,-247.0,
86:15:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
86:15:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
86:16:00:00,3,0,11:PRTD 1,-167.03555,
86:16:00:00,3,0,12:PRTD 2,-197.51744,
86:16:00:00,3,0,13:Ambient Temperature,28.83728,
86:16:00:00,3,0,14:LN2 Level,0.0,
86:16:00:00,3,1,15:AC Detector Leakage Current,-247.0,
86:16:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
86:16:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
86:17:00:00,3,0,11:PRTD 1,-167.0579,
86:17:00:00,3,0,12:PRTD 2,-197.50114,
86:17:00:00,3,0,13:Ambient Temperature,28.83728,
86:17:00:00,3,0,14:LN2 Level,0.0,
86:17:00:00,3,1,15:AC Detector Leakage Current,-247.0,
86:17:00:00,3,1,73:DC Detector Leakage Current,-24.691298,
86:17:00:00,3,1,16:Charge Loop DC Level,-0.6999999,
86:18:00:00,3,0,11:PRTD 1,-167.04672,
86:18:00:00,3,0,12:PRTD 2,-197.50656,
86:18:00:00,3,0,13:Ambient Temperature,28.429108,
86:18:00:00,3,0,14:LN2 Level,0.0,
86:18:00:00,3,1,15:AC Detector Leakage Current,-247.0,
86:18:00:00,3,1,73:DC Detector Leakage Current,-61.728336,
86:18:00:00,3,1,16:Charge Loop DC Level,-0.75999993,
86:19:00:00,3,0,11:PRTD 1,-167.0635,
86:19:00:00,3,0,12:PRTD 2,-197.51744,
86:19:00:00,3,0,13:Ambient Temperature,28.429108,
86:19:00:00,3,0,14:LN2 Level,0.0,
86:19:00:00,3,1,15:AC Detector Leakage Current,-247.0,
86:19:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
86:19:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
86:20:00:00,3,0,11:PRTD 1,-167.08026,
86:20:00:00,3,0,12:PRTD 2,-197.50656,
86:20:00:00,3,0,13:Ambient Temperature,28.429108,
86:20:00:00,3,0,14:LN2 Level,0.0,
86:20:00:00,3,1,15:AC Detector Leakage Current,-247.0,
86:20:00:00,3,1,73:DC Detector Leakage Current,-49.382668,
86:20:00:00,3,1,16:Charge Loop DC Level,-0.73999995,
86:21:00:00,3,0,11:PRTD 1,-167.04114,
86:21:00:00,3,0,12:PRTD 2,-197.51744,
86:21:00:00,3,0,13:Ambient Temperature,28.633179,
86:21:00:00,3,0,14:LN2 Level,0.0,
86:21:00:00,3,1,15:AC Detector Leakage Current,-247.0,
86:21:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
86:21:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
86:22:00:00,3,0,11:PRTD 1,-167.0579,
86:22:00:00,3,0,12:PRTD 2,-197.50114,
86:22:00:00,3,0,13:Ambient Temperature,28.429108,
86:22:00:00,3,0,14:LN2 Level,0.0,
86:22:00:00,3,1,15:AC Detector Leakage Current,-247.0,
86:22:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
86:22:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
86:23:00:00,3,0,11:PRTD 1,-167.0579,
86:23:00:00,3,0,12:PRTD 2,-197.4957,
86:23:00:00,3,0,13:Ambient Temperature,28.429108,
86:23:00:00,3,0,14:LN2 Level,0.0,
86:23:00:00,3,1,15:AC Detector Leakage Current,-247.0,
86:23:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
86:23:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
87:00:00:00,3,0,11:PRTD 1,-167.08586,
87:00:00:00,3,0,12:PRTD 2,-197.50114,
87:00:00:00,3,0,13:Ambient Temperature,28.020935,
87:00:00:00,3,0,14:LN2 Level,0.0,
87:00:00:00,3,1,15:AC Detector Leakage Current,-247.0,
87:00:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
87:00:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
87:01:00:00,3,0,11:PRTD 1,-167.10822,
87:01:00:00,3,0,12:PRTD 2,-197.50656,
87:01:00:00,3,0,13:Ambient Temperature,27.816864,
87:01:00:00,3,0,14:LN2 Level,0.0,
87:01:00:00,3,1,15:AC Detector Leakage Current,-247.0,
87:01:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
87:01:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
87:02:00:00,3,0,11:PRTD 1,-167.11382,
87:02:00:00,3,0,12:PRTD 2,-197.4794,
87:02:00:00,3,0,13:Ambient Temperature,28.020935,
87:02:00:00,3,0,14:LN2 Level,0.0,
87:02:00:00,3,1,15:AC Detector Leakage Current,-247.0,
87:02:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
87:02:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
87:03:00:00,3,0,11:PRTD 1,-167.0635,
87:03:00:00,3,0,12:PRTD 2,-197.50656,
87:03:00:00,3,0,13:Ambient Temperature,28.633179,
87:03:00:00,3,0,14:LN2 Level,0.0,
87:03:00:00,3,1,15:AC Detector Leakage Current,-247.0,
87:03:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
87:03:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
87:04:00:00,3,0,11:PRTD 1,-167.09705,
87:04:00:00,3,0,12:PRTD 2,-197.50656,
87:04:00:00,3,0,13:Ambient Temperature,28.225037,
87:04:00:00,3,0,14:LN2 Level,0.0,
87:04:00:00,3,1,15:AC Detector Leakage Current,-247.0,
87:04:00:00,3,1,73:DC Detector Leakage Current,-24.691298,
87:04:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
87:05:00:00,3,0,11:PRTD 1,-167.0579,
87:05:00:00,3,0,12:PRTD 2,-197.48483,
87:05:00:00,3,0,13:Ambient Temperature,28.83728,
87:05:00:00,3,0,14:LN2 Level,0.0,
87:05:00:00,3,1,15:AC Detector Leakage Current,-247.0,
87:05:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
87:05:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
87:06:00:00,3,0,11:PRTD 1,-167.08026,
87:06:00:00,3,0,12:PRTD 2,-197.51201,
87:06:00:00,3,0,13:Ambient Temperature,28.429108,
87:06:00:00,3,0,14:LN2 Level,0.0,
87:06:00:00,3,1,15:AC Detector Leakage Current,-247.0,
87:06:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
87:06:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
87:07:00:00,3,0,11:PRTD 1,-167.04672,
87:07:00:00,3,0,12:PRTD 2,-197.50114,
87:07:00:00,3,0,13:Ambient Temperature,28.83728,
87:07:00:00,3,0,14:LN2 Level,0.0,
87:07:00:00,3,1,15:AC Detector Leakage Current,-247.0,
87:07:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
87:07:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
87:08:00:00,3,0,11:PRTD 1,-167.0579,
87:08:00:00,3,0,12:PRTD 2,-197.52287,
87:08:00:00,3,0,13:Ambient Temperature,28.429108,
87:08:00:00,3,0,14:LN2 Level,0.0,
87:08:00:00,3,1,15:AC Detector Leakage Current,-247.0,
87:08:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
87:08:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
87:09:00:00,3,0,11:PRTD 1,-167.02435,
87:09:00:00,3,0,12:PRTD 2,-197.4957,
87:09:00:00,3,0,13:Ambient Temperature,28.83728,
87:09:00:00,3,0,14:LN2 Level,0.0,
87:09:00:00,3,1,15:AC Detector Leakage Current,-247.0,
87:09:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
87:09:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
87:10:00:00,3,0,11:PRTD 1,-167.04672,
87:10:00:00,3,0,12:PRTD 2,-197.51201,
87:10:00:00,3,0,13:Ambient Temperature,28.429108,
87:10:00:00,3,0,14:LN2 Level,0.0,
87:10:00:00,3,1,15:AC Detector Leakage Current,-247.0,
87:10:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
87:10:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
87:11:00:00,3,0,11:PRTD 1,-167.01877,
87:11:00:00,3,0,12:PRTD 2,-197.52287,
87:11:00:00,3,0,13:Ambient Temperature,29.041351,
87:11:00:00,3,0,14:LN2 Level,0.0,
87:11:00:00,3,1,15:AC Detector Leakage Current,-247.0,
87:11:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
87:11:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
87:12:00:00,3,0,11:PRTD 1,-167.0523,
87:12:00:00,3,0,12:PRTD 2,-197.50656,
87:12:00:00,3,0,13:Ambient Temperature,28.429108,
87:12:00:00,3,0,14:LN2 Level,0.0,
87:12:00:00,3,1,15:AC Detector Leakage Current,-247.0,
87:12:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
87:12:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
87:13:00:00,3,0,11:PRTD 1,-167.02435,
87:13:00:00,3,0,12:PRTD 2,-197.51201,
87:13:00:00,3,0,13:Ambient Temperature,28.633179,
87:13:00:00,3,0,14:LN2 Level,0.0,
87:13:00:00,3,1,15:AC Detector Leakage Current,-247.0,
87:13:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
87:13:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
87:14:00:00,3,0,11:PRTD 1,-167.00758,
87:14:00:00,3,0,12:PRTD 2,-197.50656,
87:14:00:00,3,0,13:Ambient Temperature,29.041351,
87:14:00:00,3,0,14:LN2 Level,0.0,
87:14:00:00,3,1,15:AC Detector Leakage Current,-247.0,
87:14:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
87:14:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
87:15:00:00,3,0,11:PRTD 1,-167.01877,
87:15:00:00,3,0,12:PRTD 2,-197.48483,
87:15:00:00,3,0,13:Ambient Temperature,28.83728,
87:15:00:00,3,0,14:LN2 Level,0.0,
87:15:00:00,3,1,15:AC Detector Leakage Current,-247.0,
87:15:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
87:15:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
87:16:00:00,3,0,11:PRTD 1,-167.02435,
87:16:00:00,3,0,12:PRTD 2,-197.52287,
87:16:00:00,3,0,13:Ambient Temperature,28.633179,
87:16:00:00,3,0,14:LN2 Level,0.0,
87:16:00:00,3,1,15:AC Detector Leakage Current,-247.0,
87:16:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
87:16:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
87:17:00:00,3,0,11:PRTD 1,-167.00198,
87:17:00:00,3,0,12:PRTD 2,-197.53917,
87:17:00:00,3,0,13:Ambient Temperature,29.041351,
87:17:00:00,3,0,14:LN2 Level,0.0,
87:17:00:00,3,1,15:AC Detector Leakage Current,-247.0,
87:17:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
87:17:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
87:18:00:00,3,0,11:PRTD 1,-167.04114,
87:18:00:00,3,0,12:PRTD 2,-197.49026,
87:18:00:00,3,0,13:Ambient Temperature,28.429108,
87:18:00:00,3,0,14:LN2 Level,0.0,
87:18:00:00,3,1,15:AC Detector Leakage Current,-247.0,
87:18:00:00,3,1,73:DC Detector Leakage Current,-24.691298,
87:18:00:00,3,1,16:Charge Loop DC Level,-0.6999999,
87:19:00:00,3,0,11:PRTD 1,-167.01877,
87:19:00:00,3,0,12:PRTD 2,-197.51201,
87:19:00:00,3,0,13:Ambient Temperature,28.83728,
87:19:00:00,3,0,14:LN2 Level,0.0,
87:19:00:00,3,1,15:AC Detector Leakage Current,-247.0,
87:19:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
87:19:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
87:20:00:00,3,0,11:PRTD 1,-167.02435,
87:20:00:00,3,0,12:PRTD 2,-197.49026,
87:20:00:00,3,0,13:Ambient Temperature,28.83728,
87:20:00:00,3,0,14:LN2 Level,0.0,
87:20:00:00,3,1,15:AC Detector Leakage Current,-247.0,
87:20:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
87:20:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
87:21:00:00,3,0,11:PRTD 1,-167.02435,
87:21:00:00,3,0,12:PRTD 2,-197.51744,
87:21:00:00,3,0,13:Ambient Temperature,28.633179,
87:21:00:00,3,0,14:LN2 Level,0.0,
87:21:00:00,3,1,15:AC Detector Leakage Current,-247.0,
87:21:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
87:21:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
87:22:00:00,3,0,11:PRTD 1,-167.00198,
87:22:00:00,3,0,12:PRTD 2,-197.51744,
87:22:00:00,3,0,13:Ambient Temperature,28.83728,
87:22:00:00,3,0,14:LN2 Level,0.0,
87:22:00:00,3,1,15:AC Detector Leakage Current,-247.0,
87:22:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
87:22:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
87:23:00:00,3,0,11:PRTD 1,-167.01877,
87:23:00:00,3,0,12:PRTD 2,-197.48483,
87:23:00:00,3,0,13:Ambient Temperature,28.83728,
87:23:00:00,3,0,14:LN2 Level,0.0,
87:23:00:00,3,1,15:AC Detector Leakage Current,-247.0,
87:23:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
87:23:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
88:00:00:00,3,0,11:PRTD 1,-167.02435,
88:00:00:00,3,0,12:PRTD 2,-197.51744,
88:00:00:00,3,0,13:Ambient Temperature,28.429108,
88:00:00:00,3,0,14:LN2 Level,0.0,
88:00:00:00,3,1,15:AC Detector Leakage Current,-247.0,
88:00:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
88:00:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
88:01:00:00,3,0,11:PRTD 1,-167.00198,
88:01:00:00,3,0,12:PRTD 2,-197.5283,
88:01:00:00,3,0,13:Ambient Temperature,29.041351,
88:01:00:00,3,0,14:LN2 Level,0.0,
88:01:00:00,3,1,15:AC Detector Leakage Current,-247.0,
88:01:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
