Date	Time	Cooler power (W)	Coldtip T (°C)	Coldtip preset T (°C)	Coldhead warm end T (°C)	Compressor T (°C)	Controller T (°C)	Fault status	13725(X)
8/7/2023	13:47:15	0	17.62	-185	27.9	27.2	29.3	No	errors
8/7/2023	13:57:08	147.22	-21.64	-185	39.7	34.2	32.2	No	errors
8/7/2023	14:07:14	150.06	-50.28	-185	44.9	40	33.9	No	errors
8/7/2023	14:17:20	152.71	-74.09	-185	46.9	43.8	35	No	errors
8/7/2023	14:27:26	155.1	-94.63	-185	46	45.3	35.4	No	errors
8/7/2023	14:37:32	157.72	-112.65	-185	45.3	46	35.8	No	errors
8/7/2023	14:47:38	160.68	-128.43	-185	45.1	46.7	36.1	No	errors
8/7/2023	14:57:43	163.85	-142.21	-185	45	47.3	36.5	No	errors
8/7/2023	15:07:49	166.85	-154.09	-185	44.9	48	36.8	No	errors
8/7/2023	15:17:55	169.87	-164.3	-185	44.9	48.6	35.9	No	errors
8/7/2023	15:28:01	172.62	-173.01	-185	44.7	49.2	35.2	No	errors
8/7/2023	15:38:07	175.1	-180.22	-185	44.4	49.7	35	No	errors
8/7/2023	15:48:13	137.62	-185.66	-185	44.1	49.8	34.9	No	errors
8/7/2023	15:58:19	68.09	-185.72	-185	39.4	44.5	34.4	No	errors
8/7/2023	16:08:25	64.63	-184.98	-185	35.9	39.6	34.6	No	errors
8/7/2023	16:18:31	64	-185.04	-185	34.6	36.9	34.6	No	errors
8/7/2023	16:28:38	60.88	-185.05	-185	33.8	35.2	34.6	No	errors
8/7/2023	16:38:44	60.11	-185	-185	34.1	34.6	34.8	No	errors
8/7/2023	16:48:50	60.07	-185	-185	34	34.2	34.7	No	errors
8/7/2023	16:58:56	59.49	-185	-185	34	34	34.8	No	errors
8/7/2023	17:09:02	59.3	-185.01	-185	34.1	33.9	34.8	No	errors
8/7/2023	17:19:08	59.2	-185.01	-185	34.1	33.9	34.9	No	errors
8/7/2023	17:29:14	59.1	-185	-185	33.9	33.8	34.8	No	errors
8/7/2023	17:39:20	59.06	-185	-185	33.9	33.8	34.8	No	errors
8/7/2023	17:49:26	59.08	-184.99	-185	33.9	33.7	34.8	No	errors
8/7/2023	17:59:32	58.91	-185.01	-185	33.8	33.7	34.8	No	errors
8/7/2023	18:09:38	58.78	-185	-185	33.8	33.6	34.8	No	errors
8/7/2023	18:19:44	58.71	-185.01	-185	33.8	33.6	34.8	No	errors
8/7/2023	18:29:50	58.65	-185	-185	33.7	33.6	34.8	No	errors
8/7/2023	18:39:57	58.51	-185.01	-185	33.7	33.5	34.7	No	errors
8/7/2023	18:50:03	58.57	-185	-185	33.7	33.5	34.7	No	errors
8/7/2023	19:00:09	58.58	-185	-185	33.8	33.6	34.9	No	errors
8/7/2023	19:10:15	58.82	-185	-185	34	33.7	35	No	errors
8/7/2023	19:20:21	58.95	-185	-185	34.1	33.8	35	No	errors
8/7/2023	19:30:26	58.87	-185	-185	34.1	33.9	35.1	No	errors
8/7/2023	19:40:32	58.82	-185.01	-185	34	33.8	35.1	No	errors
8/7/2023	19:50:38	58.5	-185.01	-185	33.6	33.5	34.9	No	errors
8/7/2023	20:00:44	58.29	-185.01	-185	33.5	33.4	34.8	No	errors
8/7/2023	20:10:50	58.36	-185.01	-185	33.6	33.4	34.8	No	errors
8/7/2023	20:20:57	58.27	-185	-185	33.5	33.3	34.7	No	errors
8/7/2023	20:31:03	58.04	-185.01	-185	33.3	33.2	34.5	No	errors
8/7/2023	20:41:09	57.93	-185	-185	33.2	33.1	34.4	No	errors
8/7/2023	20:51:15	57.76	-185.01	-185	33.1	33	34.3	No	errors
8/7/2023	21:01:21	57.74	-185.01	-185	33	32.9	34.3	No	errors
8/7/2023	21:11:27	57.77	-185	-185	33	32.8	34.2	No	errors
8/7/2023	21:21:33	57.64	-185.01	-185	33	32.8	34.2	No	errors
8/7/2023	21:31:40	57.51	-185.01	-185	32.9	32.7	34.2	No	errors
8/7/2023	21:41:46	57.44	-185.01	-185	32.9	32.6	34.1	No	errors
8/7/2023	21:51:52	57.44	-185	-185	32.8	32.6	34.1	No	errors
8/7/2023	22:01:59	57.55	-185	-185	32.8	32.6	34.1	No	errors
8/7/2023	22:12:05	57.44	-185	-185	32.8	32.5	34	No	errors
8/7/2023	22:22:12	57.33	-185	-185	32.7	32.5	34	No	errors
8/7/2023	22:32:18	57.34	-185	-185	32.7	32.5	34	No	errors
8/7/2023	22:42:24	57.26	-185	-185	32.8	32.5	34	No	errors
8/7/2023	22:52:30	57.27	-185	-185	32.8	32.5	34	No	errors
8/7/2023	23:02:36	57.25	-185.01	-185	32.7	32.4	34	No	errors
8/7/2023	23:12:42	57.2	-185	-185	32.7	32.4	33.9	No	errors
8/7/2023	23:22:49	57.2	-185	-185	32.6	32.4	33.9	No	errors
8/7/2023	23:32:55	57.15	-185.01	-185	32.6	32.4	33.9	No	errors
8/7/2023	23:43:01	57.32	-184.99	-185	32.6	32.4	33.9	No	errors
8/7/2023	23:53:08	57.09	-185	-185	32.6	32.3	33.9	No	errors
8/8/2023	00:03:14	57.03	-185.01	-185	32.6	32.3	33.8	No	errors
8/8/2023	00:13:20	56.87	-185.01	-185	32.5	32.3	33.8	No	errors
8/8/2023	00:23:26	57.17	-185	-185	32.5	32.3	33.8	No	errors
8/8/2023	00:33:33	56.92	-185	-185	32.5	32.2	33.8	No	errors
8/8/2023	00:43:39	56.9	-185.01	-185	32.5	32.2	33.8	No	errors
8/8/2023	00:53:45	57	-185	-185	32.5	32.2	33.8	No	errors
8/8/2023	01:03:51	56.99	-185	-185	32.5	32.2	33.8	No	errors
8/8/2023	01:13:58	57.11	-185	-185	32.4	32.2	33.7	No	errors
8/8/2023	01:24:04	56.91	-185	-185	32.4	32.2	33.7	No	errors
8/8/2023	01:34:10	56.83	-185.01	-185	32.4	32.1	33.7	No	errors
8/8/2023	01:44:16	56.93	-185	-185	32.4	32.1	33.7	No	errors
8/8/2023	01:54:23	56.75	-185.01	-185	32.4	32.1	33.7	No	errors
8/8/2023	02:04:29	56.98	-185	-185	32.4	32.1	33.7	No	errors
8/8/2023	02:14:35	56.75	-185.01	-185	32.4	32.1	33.7	No	errors
8/8/2023	02:24:42	56.7	-185.01	-185	32.3	32.1	33.7	No	errors
8/8/2023	02:34:48	56.93	-184.99	-185	32.3	32.1	33.6	No	errors
8/8/2023	02:44:55	56.83	-185	-185	32.3	32	33.6	No	errors
8/8/2023	02:55:01	56.66	-185.01	-185	32.3	32	33.6	No	errors
8/8/2023	03:05:07	56.91	-185	-185	32.3	32	33.6	No	errors
8/8/2023	03:15:14	56.79	-185	-185	32.3	32	33.6	No	errors
8/8/2023	03:25:20	56.54	-185.02	-185	32.3	32	33.6	No	errors
8/8/2023	03:35:27	56.75	-185	-185	32.3	32	33.6	No	errors
8/8/2023	03:45:33	56.7	-185	-185	32.3	32	33.6	No	errors
8/8/2023	03:55:40	56.7	-185	-185	32.2	31.9	33.6	No	errors
8/8/2023	04:05:46	56.71	-185	-185	32.2	31.9	33.6	No	errors
8/8/2023	04:15:52	56.71	-185	-185	32.2	31.9	33.6	No	errors
8/8/2023	04:25:59	56.48	-185.01	-185	32.2	31.9	33.6	No	errors
8/8/2023	04:36:05	56.59	-185.01	-185	32.2	31.9	33.5	No	errors
8/8/2023	04:46:11	56.69	-185	-185	32.2	31.9	33.5	No	errors
8/8/2023	04:56:17	56.55	-185	-185	32.2	31.9	33.5	No	errors
8/8/2023	05:06:24	56.61	-185	-185	32.1	31.8	33.5	No	errors
8/8/2023	05:16:30	56.56	-185	-185	32.1	31.8	33.5	No	errors
8/8/2023	05:26:36	56.6	-185	-185	32.1	31.8	33.5	No	errors
8/8/2023	05:36:42	56.63	-185	-185	32.1	31.8	33.5	No	errors
8/8/2023	05:46:49	56.38	-185.01	-185	32.1	31.8	33.5	No	errors
8/8/2023	05:56:55	56.61	-185	-185	32.1	31.8	33.5	No	errors
8/8/2023	06:07:01	56.66	-185	-185	32.1	31.8	33.4	No	errors
8/8/2023	06:17:08	56.41	-185.01	-185	32.1	31.8	33.5	No	errors
8/8/2023	06:27:14	56.56	-185	-185	32.1	31.8	33.5	No	errors
8/8/2023	06:37:20	56.58	-185	-185	32.1	31.8	33.5	No	errors
8/8/2023	06:47:26	56.52	-185	-185	32.1	31.8	33.5	No	errors
8/8/2023	06:57:32	56.36	-185.01	-185	32.1	31.7	33.5	No	errors
8/8/2023	07:07:39	56.42	-185.01	-185	32.1	31.7	33.5	No	errors
8/8/2023	07:17:45	56.53	-185	-185	32.1	31.7	33.4	No	errors
8/8/2023	07:27:51	56.49	-185	-185	32	31.7	33.4	No	errors
8/8/2023	07:37:58	56.25	-185.01	-185	32	31.7	33.4	No	errors
8/8/2023	07:48:04	56.36	-185.01	-185	32	31.7	33.4	No	errors
8/8/2023	07:58:10	56.4	-185	-185	32	31.7	33.4	No	errors
8/8/2023	08:08:16	56.55	-185	-185	32	31.7	33.4	No	errors
8/8/2023	08:18:23	56.46	-185	-185	32	31.7	33.4	No	errors
8/8/2023	08:28:29	56.39	-185	-185	32	31.7	33.4	No	errors
8/8/2023	08:38:35	56.52	-185	-185	32.2	31.8	33.5	No	errors
8/8/2023	08:48:42	56.95	-184.99	-185	32.5	32.1	33.6	No	errors
8/8/2023	08:58:48	57.04	-184.99	-185	32.7	32.2	33.7	No	errors
8/8/2023	09:08:54	57.07	-185	-185	32.6	32.2	33.7	No	errors
8/8/2023	09:19:00	56.94	-185.01	-185	32.5	32.2	33.7	No	errors
8/8/2023	09:29:06	56.9	-185.01	-185	32.5	32.2	33.7	No	errors
8/8/2023	09:39:13	56.88	-185	-185	32.4	32.1	33.6	No	errors
8/8/2023	09:49:19	56.82	-185.01	-185	32.4	32.1	33.6	No	errors
8/8/2023	09:59:25	56.92	-184.99	-185	32.4	32.1	33.6	No	errors
8/8/2023	10:09:31	56.83	-185	-185	32.3	32	33.6	No	errors
8/8/2023	10:19:38	56.79	-185	-185	32.4	32.1	33.6	No	errors
8/8/2023	10:29:44	57.04	-184.99	-185	32.7	32.2	33.7	No	errors
8/8/2023	10:39:50	57.28	-185	-185	32.9	32.4	33.8	No	errors
8/8/2023	10:49:56	57.32	-185	-185	33	32.6	33.9	No	errors
8/8/2023	11:00:02	57.44	-185	-185	33.1	32.7	34	No	errors
8/8/2023	11:10:08	57.65	-185	-185	33.4	33	34.3	No	errors
8/8/2023	11:20:14	57.88	-184.99	-185	33.4	33	34.3	No	errors
8/8/2023	11:37:00	79.58	-181.39	-185	33.9	33.9	34.2	No	errors
8/8/2023	11:47:06	82.66	-185.55	-185	36.7	36.5	35	No	errors
8/8/2023	11:57:12	54.22	-185.26	-185	35.1	35.6	34.9	No	errors
8/8/2023	12:07:19	59.57	-184.9	-185	34.3	34.7	34.8	No	errors
8/8/2023	12:17:25	59.89	-185.02	-185	34.3	34.4	35.1	No	errors
8/8/2023	12:27:31	60.29	-184.99	-185	34	34.1	35.4	No	errors
8/8/2023	12:37:37	60.92	-184.99	-185	33.9	33.9	35.6	No	errors
8/8/2023	12:47:43	60.15	-185.03	-185	34.1	34	35.7	No	errors
8/8/2023	12:57:49	60.28	-184.99	-185	33.9	33.9	35.8	No	errors
8/8/2023	13:07:55	61.03	-184.99	-185	33.9	33.8	35.8	No	errors
8/8/2023	13:18:01	61.02	-184.99	-185	33.8	33.8	35.8	No	errors
8/8/2023	13:28:07	60.74	-185.02	-185	33.8	33.7	35.8	No	errors
8/8/2023	13:38:13	60.73	-185	-185	33.7	33.7	35.8	No	errors
8/8/2023	13:48:20	60.77	-185	-185	33.7	33.7	35.8	No	errors
8/8/2023	13:58:26	60.69	-185.01	-185	33.7	33.6	35.8	No	errors
8/8/2023	14:08:32	60.79	-185	-185	33.7	33.6	35.8	No	errors
8/8/2023	14:18:38	60.82	-185	-185	33.8	33.7	35.9	No	errors
8/8/2023	14:28:43	61.19	-184.99	-185	34	33.9	36.1	No	errors
8/8/2023	14:38:49	61.03	-185	-185	34.1	33.9	36.2	No	errors
8/8/2023	14:48:54	61.22	-185	-185	34.2	34.1	36.2	No	errors
8/8/2023	14:59:00	61.4	-185	-185	34.3	34.2	36.3	No	errors
8/8/2023	15:09:06	61.4	-185	-185	34.4	34.2	36.2	No	errors
8/8/2023	15:19:12	61.29	-185.01	-185	34.3	34.2	36.1	No	errors
8/8/2023	15:29:18	61.33	-185.01	-185	34.3	34.2	36.1	No	errors
8/8/2023	15:39:24	61.4	-185	-185	34.3	34.2	36.1	No	errors
8/8/2023	15:49:30	61.59	-185	-185	34.3	34.3	36.1	No	errors
8/8/2023	15:59:36	61.39	-185	-185	34.3	34.3	36.1	No	errors
8/8/2023	16:09:43	61.62	-185	-185	34.4	34.3	36.1	No	errors
8/8/2023	16:19:48	61.48	-185.01	-185	34.4	34.3	36.2	No	errors
8/8/2023	16:29:54	61.41	-185	-185	34.2	34.2	36.2	No	errors
8/8/2023	16:40:01	61.32	-185	-185	34.2	34.2	36.1	No	errors
8/8/2023	16:50:07	61.5	-185	-185	34.3	34.3	36.1	No	errors
8/8/2023	17:00:12	61.41	-185	-185	34.4	34.4	36.3	No	errors
8/8/2023	17:10:18	61.71	-185	-185	34.6	34.5	36.3	No	errors
8/8/2023	17:20:24	61.86	-185	-185	34.7	34.6	36.5	No	errors
8/8/2023	17:30:30	61.8	-185.01	-185	34.7	34.7	36.7	No	errors
8/8/2023	17:40:36	62.05	-185	-185	34.8	34.8	36.8	No	errors
8/8/2023	17:50:42	62.02	-185	-185	34.9	34.9	36.9	No	errors
8/8/2023	18:00:48	62.29	-185	-185	35.1	35	37	No	errors
8/8/2023	18:10:55	62.07	-185	-185	35.1	35.1	35.5	No	errors
8/8/2023	18:21:01	62.42	-184.99	-185	35.2	35.1	35	No	errors
8/8/2023	18:31:07	62.45	-184.99	-185	35.3	35.2	34.8	No	errors
8/8/2023	18:41:14	62.25	-185.02	-185	35.2	35.2	34.8	No	errors
8/8/2023	18:51:20	62.41	-185	-185	35.2	35.2	34.6	No	errors
8/8/2023	19:01:26	62.2	-185.01	-185	35	35	34.5	No	errors
8/8/2023	19:11:32	62.02	-185.01	-185	34.8	34.9	34.4	No	errors
8/8/2023	19:21:39	61.82	-185.01	-185	34.7	34.8	34.3	No	errors
8/8/2023	19:31:45	61.96	-185	-185	34.6	34.7	34.2	No	errors
8/8/2023	19:41:51	61.75	-185.01	-185	34.5	34.6	34.2	No	errors
8/8/2023	19:51:56	61.62	-185.02	-185	34.7	34.6	34.2	No	errors
8/8/2023	20:02:02	60.44	-185.03	-185	34.6	34.6	35.3	No	errors
8/8/2023	20:12:08	59.98	-185	-185	34.6	34.5	35.6	No	errors
8/8/2023	20:22:14	60	-185	-185	34.5	34.4	35.7	No	errors
8/8/2023	20:32:21	59.72	-185.01	-185	34.4	34.3	35.8	No	errors
8/8/2023	20:42:27	59.76	-185	-185	34.4	34.3	35.8	No	errors
8/8/2023	20:52:33	59.44	-185.01	-185	34.3	34.2	35.8	No	errors
8/8/2023	21:02:39	59.38	-185	-185	34.3	34.2	35.8	No	errors
8/8/2023	21:12:45	59.37	-185.01	-185	34.2	34.1	35.8	No	errors
8/8/2023	21:22:52	59.38	-185	-185	34.2	34	35.7	No	errors
8/8/2023	21:32:58	59.38	-185.01	-185	34.1	34	35.7	No	errors
8/8/2023	21:43:04	58.99	-185.01	-185	34	33.9	35.5	No	errors
8/8/2023	21:53:10	59.11	-185	-185	33.9	33.8	35.4	No	errors
8/8/2023	22:03:16	59.05	-185	-185	33.9	33.7	35.4	No	errors
8/8/2023	22:13:23	58.96	-185.01	-185	33.8	33.7	35.4	No	errors
8/8/2023	22:23:29	58.73	-185.01	-185	33.7	33.6	35.3	No	errors
8/8/2023	22:33:35	58.9	-185	-185	33.7	33.5	35.3	No	errors
8/8/2023	22:43:42	58.87	-185	-185	33.7	33.5	35.2	No	errors
8/8/2023	22:53:48	58.71	-185	-185	33.6	33.5	35.2	No	errors
8/8/2023	23:03:54	58.62	-185.01	-185	33.6	33.4	35.2	No	errors
8/8/2023	23:14:00	58.82	-184.99	-185	33.6	33.4	35.2	No	errors
8/8/2023	23:24:07	58.54	-185	-185	33.5	33.3	35.2	No	errors
8/8/2023	23:34:13	58.64	-185	-185	33.5	33.3	35.1	No	errors
8/8/2023	23:44:19	58.56	-185.01	-185	33.5	33.3	35.1	No	errors
8/8/2023	23:54:25	58.51	-185	-185	33.4	33.3	35.1	No	errors
8/9/2023	00:04:31	58.61	-185	-185	33.4	33.2	35.1	No	errors
8/9/2023	00:14:37	58.45	-185	-185	33.4	33.2	35.1	No	errors
8/9/2023	00:24:43	58.41	-185	-185	33.4	33.2	35	No	errors
8/9/2023	00:34:50	58.36	-185.01	-185	33.4	33.2	35	No	errors
8/9/2023	00:44:56	58.45	-185	-185	33.3	33.1	35	No	errors
8/9/2023	00:55:02	58.41	-185.01	-185	33.3	33.1	35	No	errors
8/9/2023	01:05:09	58.34	-185	-185	33.3	33.1	35	No	errors
8/9/2023	01:15:15	58.44	-184.99	-185	33.3	33.1	34.9	No	errors
8/9/2023	01:25:21	58.37	-185	-185	33.3	33.1	35	No	errors
8/9/2023	01:35:27	58.22	-185.01	-185	33.3	33	34.9	No	errors
8/9/2023	01:45:33	58.34	-185	-185	33.3	33	34.9	No	errors
8/9/2023	01:55:40	58.19	-185.01	-185	33.2	33	34.9	No	errors
8/9/2023	02:05:46	58.44	-184.99	-185	33.2	33	34.9	No	errors
8/9/2023	02:15:52	58.12	-185.01	-185	33.2	33	34.9	No	errors
8/9/2023	02:25:59	58.13	-185	-185	33.2	33	34.9	No	errors
8/9/2023	02:36:05	58.19	-185	-185	33.2	32.9	34.9	No	errors
8/9/2023	02:46:11	58.18	-184.99	-185	33.2	32.9	34.9	No	errors
8/9/2023	02:56:17	58.1	-185	-185	33.1	32.9	34.8	No	errors
8/9/2023	03:06:24	57.97	-185.02	-185	33.1	32.9	34.9	No	errors
8/9/2023	03:16:30	58.07	-185.01	-185	33.1	32.9	34.8	No	errors
8/9/2023	03:26:36	58.08	-185	-185	33.1	32.9	34.8	No	errors
8/9/2023	03:36:43	58.05	-185	-185	33.1	32.8	34.8	No	errors
8/9/2023	03:46:49	58.11	-185	-185	33.1	32.9	34.8	No	errors
8/9/2023	03:56:55	58.05	-185	-185	33	32.8	34.8	No	errors
8/9/2023	04:07:01	58.11	-184.99	-185	33.1	32.8	34.7	No	errors
8/9/2023	04:17:07	58.15	-185	-185	33	32.8	34.8	No	errors
8/9/2023	04:27:13	58.05	-185	-185	33	32.8	34.7	No	errors
8/9/2023	04:37:19	57.89	-185	-185	33	32.8	34.7	No	errors
8/9/2023	04:47:25	57.97	-185	-185	33	32.8	34.7	No	errors
8/9/2023	04:57:32	57.98	-185	-185	33	32.7	34.7	No	errors
8/9/2023	05:07:38	57.79	-185.02	-185	32.9	32.7	34.7	No	errors
8/9/2023	05:17:44	57.72	-185.01	-185	32.9	32.7	34.7	No	errors
8/9/2023	05:27:50	58.19	-184.99	-185	33	32.7	34.7	No	errors
8/9/2023	05:37:57	57.87	-185.01	-185	32.9	32.7	34.7	No	errors
8/9/2023	05:48:03	57.98	-185	-185	32.9	32.7	34.7	No	errors
8/9/2023	05:58:09	57.94	-185	-185	32.9	32.7	34.7	No	errors
8/9/2023	06:08:15	57.85	-185.01	-185	32.9	32.7	34.6	No	errors
8/9/2023	06:18:21	57.89	-185.01	-185	32.9	32.7	34.6	No	errors
8/9/2023	06:28:28	57.93	-185	-185	32.9	32.7	34.6	No	errors
8/9/2023	06:38:34	57.79	-185	-185	32.9	32.7	34.6	No	errors
8/9/2023	06:48:40	57.66	-185.01	-185	32.9	32.6	34.6	No	errors
8/9/2023	06:58:46	57.7	-185.01	-185	32.9	32.6	34.6	No	errors
8/9/2023	07:08:52	57.74	-185	-185	32.8	32.6	34.6	No	errors
8/9/2023	07:18:58	57.92	-185	-185	32.8	32.6	34.6	No	errors
8/9/2023	07:29:04	57.85	-185	-185	32.8	32.6	34.6	No	errors
8/9/2023	07:39:10	57.77	-185	-185	32.8	32.6	34.6	No	errors
8/9/2023	07:49:17	57.96	-184.99	-185	32.9	32.6	34.6	No	errors
8/9/2023	07:59:23	57.63	-185.01	-185	32.8	32.6	34.6	No	errors
8/9/2023	08:09:29	57.77	-185.01	-185	32.8	32.6	34.6	No	errors
8/9/2023	08:19:35	57.69	-185	-185	32.8	32.5	34.5	No	errors
8/9/2023	08:29:42	57.89	-184.99	-185	32.8	32.5	34.5	No	errors
8/9/2023	08:39:48	57.81	-185	-185	32.8	32.5	34.5	No	errors
8/9/2023	08:49:54	57.78	-185	-185	32.8	32.5	34.5	No	errors
8/9/2023	09:00:01	57.63	-185.01	-185	32.8	32.5	34.6	No	errors
8/9/2023	09:10:07	57.86	-184.99	-185	32.8	32.5	34.5	No	errors
8/9/2023	09:20:13	57.81	-185	-185	32.8	32.5	34.6	No	errors
8/9/2023	09:30:19	57.91	-184.99	-185	32.9	32.6	34.6	No	errors
8/9/2023	09:40:25	57.84	-185	-185	33	32.7	34.7	No	errors
8/9/2023	09:50:32	57.95	-185	-185	33	32.7	34.8	No	errors
8/9/2023	10:00:38	57.97	-185.01	-185	33.1	32.8	34.8	No	errors
8/9/2023	10:10:44	58.11	-185	-185	33.1	32.8	34.8	No	errors
8/9/2023	10:20:51	57.94	-185.01	-185	33.1	32.8	34.9	No	errors
8/9/2023	10:30:57	58	-185	-185	33.1	32.9	34.9	No	errors
8/9/2023	10:41:03	58.03	-185.01	-185	33.1	32.9	34.9	No	errors
8/9/2023	10:51:09	58.21	-185	-185	33.2	32.9	34.9	No	errors
8/9/2023	11:01:15	58.3	-184.99	-185	33.2	32.9	34.9	No	errors
8/9/2023	11:11:22	58.26	-184.99	-185	33.2	32.9	34.9	No	errors
8/9/2023	11:21:28	58.09	-185.01	-185	33.2	32.9	34.9	No	errors
8/9/2023	11:31:34	58.28	-185	-185	33.2	33	34.9	No	errors
8/9/2023	11:41:40	58.23	-185.01	-185	33.2	33	34.9	No	errors
8/9/2023	11:51:46	57.96	-185.02	-185	33.2	32.9	34.9	No	errors
8/9/2023	12:01:52	58.19	-185	-185	33.2	33	34.9	No	errors
8/9/2023	12:11:58	58.26	-185	-185	33.2	33	34.9	No	errors
8/9/2023	12:22:05	58.19	-185.01	-185	33.2	33	35	No	errors
8/9/2023	12:32:10	58.18	-185.01	-185	33.2	33	35	No	errors
8/9/2023	12:42:16	58.05	-185.01	-185	33.2	33	35	No	errors
8/9/2023	12:52:23	58.18	-185.01	-185	33.3	33	35	No	errors
8/9/2023	13:02:29	58.34	-185	-185	33.3	33	35	No	errors
8/9/2023	13:12:35	58.24	-185.01	-185	33.3	33	35	No	errors
8/9/2023	13:22:41	58.34	-185	-185	33.3	33.1	35	No	errors
8/9/2023	13:32:47	58.36	-185	-185	33.4	33.1	35	No	errors
8/9/2023	13:42:54	58.33	-185	-185	33.4	33.1	35	No	errors
8/9/2023	13:53:00	58.49	-185	-185	33.3	33.1	35	No	errors
8/9/2023	14:03:06	58.21	-185.01	-185	33.3	33.1	35	No	errors
8/9/2023	14:13:12	58.31	-185	-185	33.3	33.1	35	No	errors
8/9/2023	14:23:19	58.37	-185.01	-185	33.3	33.1	35	No	errors
8/9/2023	14:33:25	58.45	-184.99	-185	33.3	33.1	35	No	errors
8/9/2023	14:43:31	58.32	-185.01	-185	33.3	33.1	35	No	errors
8/9/2023	14:53:38	58.41	-185	-185	33.3	33.1	35	No	errors
8/9/2023	15:03:44	58.43	-185	-185	33.4	33.1	35	No	errors
8/9/2023	15:13:50	58.42	-185	-185	33.4	33.2	35.1	No	errors
8/9/2023	15:23:56	58.42	-185	-185	33.5	33.2	35.1	No	errors
8/9/2023	15:34:02	58.42	-185.01	-185	33.5	33.3	35.2	No	errors
8/9/2023	15:44:08	59.55	-184.98	-185	33.6	33.3	35.3	No	errors
8/9/2023	15:54:14	59.18	-185.01	-185	33.7	33.4	35.3	No	errors
8/9/2023	16:04:20	58.89	-185	-185	33.8	33.6	35.3	No	errors
8/9/2023	16:14:26	59	-185	-185	33.9	33.7	35.4	No	errors
8/9/2023	16:24:32	59.06	-185	-185	34.1	33.8	35.6	No	errors
